rocanrol,". m. Rock and roll, género musical de ritmo muy marcado, derivado de la mezcla de diversos estilos del folclore estadounidense, y popularizado desde la década de 1950. || Canción que pertenece a este género musical. (""Un par de rocanroles y un porro pa' fumar""). || m. lunf. Discusión, gresca; pelea, batahola.",,SLANG
rollo,". m. coloq. Pliegue de gordura que se forma en la parte inferior del tronco. || Problema personal. [El DRAE da rollito 'pliegue de gordura que se forma en alguna parte del cuerpo', usado coloquialmente en la Argentina y Honduras; con el mismo sentido trae el coloquialismo michelín, sin marca diatópica. El DIHA sólo trae largar el rollo 'contar, a instancias de otro o por necesidad, algo que se mantenía reservado o en secreto'].",,SLANG
roquense,". adj., com. Natural de la ciudad de General Roca, o del departamento homónimo, en la provincia de Río Negro. || adj. Relacionado con ese departamento o con esa ciudad.",,SLANG
roqueperense,". adj., com. Natural de la ciudad de Roque Pérez, o del partido homónimo, en la provincia de Buenos Aires. || adj. Relacionado con ese partido o con esa ciudad.",,SLANG
rosarigasino,". m. Forma festiva de hablar, que se considera propia de la ciudad de Rosario, consistente en agregar a cada palabra dos sílabas luego de la sílaba tónica: la primera es ga y la segunda, que pasa a ser tónica, está compuesta por la letra ese y la vocal tónica.",,SLANG
round,"[raund]. m. En boxeo, asalto, cada una de las partes o tiempos de que consta un combate.",,SLANG
rubro,". m. Sector, conjunto de empresas o negocios que se engloban en un área diferenciada dentro de la actividad económica y productiva. || En los avisos clasificados, cada una de las secciones en que se agrupan estos sectores.","""El rubro 59 se refiere por antonomasia a los servicios de prostitución""",SLANG
ruck,"[rac]. m. En el rugby, jugada en que el balón está en el suelo, habitualmente luego del derribo del jugador que lo llevaba por parte de un adversario, y rivales y compañeros, con los pies apoyados en el piso y en contacto físico unos con otros, se agrupan alrededor de la pelota para dominarla.",,SLANG
rugbier,"[rágbier]. m. Jugador de rugby. ruso, sa. m. y f. lunf. Persona de origen hebreo.",,SLANG
sabalaje,". m. lunf. Conjunto de gente de baja condición social. || Gente pobre de mal vivir. sabalero, ra. adj., m. y f. coloq. Hincha del club Colón, de Santa Fe. || adj. coloq. Relacionado con ese club.",,SLANG
saborizar,. tr. Agregar a una preparación comestible uno o más ingredientes naturales o artificiales con el fin de que le confieran su sabor característico.,,SLANG
saladillense,". adj., com. Natural de la ciudad de Saladillo, o del partido homónimo, en la provincia de Buenos Aires. || adj. Relacionado con ese partido o con esa ciudad.",,SLANG
salidera,". f. Atraco del que es víctima una persona que sale de un lugar del cual retiró una suma relevante de dinero, generalmente un banco.",,SLANG
salsa,". Salsa blanca. loc. s. f. Bechamel o besamela, salsa blanca que se hace con harina, leche y manteca. || Salsa golf. loc. s. f. La que se hace mezclando mayonesa y ketchup como ingredientes principales. [El DRAE dice que la salsa blanca es la que se hace ""con harina y manteca que no se han dorado al fuego""]. sampedrino, na. adj., m. y f. Natural de la ciudad de San Pedro, o del partido homónimo, en la provincia de Buenos Aires. || adj. Relacionado con ese partido o con esa ciudad.",,SLANG
sánguche,". m. Sándwich hecho con dos rebanadas de pan entre las que se colocan diversos alimentos. [Para el DRAE los sándwiches o emparedados solo se hacen con pan de molde, 'el que tiene forma rectangular y se usa principalmente para hacer emparedados'].",,SLANG
sanisidrense,". adj., com. Natural del partido de San Isidro, o de la ciudad homónima, en el Gran Buenos Aires. || adj. Relacionado con ese partido o con esa ciudad. sanrafaelino, na. adj., m. y f. Natural de la ciudad de San Rafael, o del departamento homónimo, en la provincia de Mendoza. || adj. Relacionado con ese departamento o con esa ciudad.",,SLANG
santo,". adj., m. coloq. Hincha del club San Lorenzo de Almagro. || adj. coloq. Relacionado con ese club. || adj., m. coloq. NO. Hincha del club Juventud Antoniana, de Salta. || adj. coloq. NO. Relacionado con ese club.",,SLANG
saque,". m. lunf. Acción de esnifar. || m. lunf. desus. Acción que se realiza con ímpetu. (""Se acabaron esos saques de cincuenta ganadores""). || Darse o pegarse un saque. fr. lunf. Esnifar. [El DRAE registra su uso en la Argentina con el significado de 'golpe fuerte dado con la mano'. El DRAE y el DIHA traen de un saque 'de una sola vez y por completo', aquel, con marca de uso coloquial en los países del Plata].",,SLANG
sátiro,". m. Delincuente violador de mujeres. (""El sátiro de la bicicleta""). [El DRAE la da con marca de uruguayismo].",,SLANG
sauna,". m. Baño de vapor, en recinto de madera, a muy alta temperatura, que produce una rápida y abundante sudoración, y que se toma con fines higiénicos y terapéuticos. || Local en que se pueden tomar esos baños. || m. lunf. Prostíbulo, generalmente de baja estofa. [Las dos primeras son las definiciones dadas por el DRAE, que, sin embargo, categoriza este sustantivo como femenino (la sauna), forma inaudita en la Argentina].",,SLANG
scrum,"[escraum]. m. En el rugby, melé, jugada en la que los delanteros de cada equipo, agachados y agarrados, se empujan para hacerse con el balón, que ha sido arrojado a ras del suelo en medio de ellos. || m. coloq. Aglomeración alborotada de personas. [El DRAE dará melé a partir de su próxima edición. La pregunta que surge es por qué castellanizan una palabra francesa, mêlée, y no la original inglesa. Por lo demás, la expresión rugbística más apropiada para la segunda acepción es maul].",,IDIOM
sellar,". tr. Cocinar un alimento, generalmente una pieza de carne, a fuego muy fuerte durante pocos minutos, de modo que su parte exterior se cueza rápidamente, con el fin de que no pierda sus líquidos, aun cuando su interior quede crudo y deba completarse la cocción, habitualmente en el horno.",,SLANG
senda,". f. Senda peatonal. (""¿No ves que estoy cruzando por la senda, pedazo de forro?""). || Senda peatonal. loc. s. f. Paso de cebra, lugar señalizado con franjas blancas paralelas por el que se puede cruzar una calle y en el que el peatón tiene preferencia.",,SLANG
sereno,". m. Velador, persona encargada de cuidar un establecimiento comercial durante la noche.",,SLANG
sereré,". m. NE. Instrumento musical propio de algunos indios del chaco, entre ellos, los chiriguanos. Es un silbato de madera dura, de unos doce cm de largo, tres de ancho y quince mm de alto, con cuatro caras externas, inscripciones en su exterior y un único canal de insuflación, con el cual se obtienen dos sonidos agudos, según se obture o no el orificio de salida del aire. Se supone que era usado para dar señales durante las cacerías.",,SLANG
serruchar,". intr., tr. lunf. Realizar el coito. || Serruchar el piso. fr. coloq. Trabajar secretamente en contra del prestigio o posición de alguien. [Estas últimas palabras son usadas por el DRAE para definir serruchar, usado en Ecuador, El Salvador, Honduras, Panamá, Perú, Puerto Rico y Uruguay].",,SLANG
seven,. m. Variedad del rugby en que se enfrentan dos equipos de siete jugadores.,,SLANG
shiome,". adj., com. lunf. Shome. || adj. lunf. Shome.",,SLANG
shiomería,". f. lunf. Shomería. || adj., f. lunf. Shomería. || adj. lunf. Shomería.","""Dándose dique ante la grela shiomería, de cafisio y patrón del conventillo""",SLANG
shome,". adj., com. lunf. Persona pobre, necesitada. || adj. lunf. Dicho de una cosa: propia de un shome. || Dicho de una cosa: pobre, de poco valor o entidad.",,SLANG
shomería,". f. lunf. Mishiadura. (""Como dice Galíndez, 'avanza la shomería', y es cierto: al pobre Lifschitz lo mandan a inaugurar ¡una bicisenda!""). || adj., f. lunf. Cosa pobre, de poco valor o entidad. (""Ya sabía antes de abrir el estuche si el briyo era puro o era shomería""). || adj. lunf. Dicho de una cosa: propia de un mishio. (""No me lloren, canyengue cofradía, ni se rasguen en dos la camiseta cuando falle mi bobo shomería""). || adj. lunf. Dicho de una persona: pobre, necesitada.",,SLANG
shopping,". m. Centro comercial, edificio construido en un terreno de grandes dimensiones, en el que hay locales de venta de diversos productos, cafeterías o pequeños restaurantes, y habitualmente también locales de servicios y de espectáculos. || Shopping center [shoping cénter]. loc. s. m. Shopping. || Hacer, o ir de, shopping. frs. coloqs. Realizar compras en un shopping.",,SLANG
siome,". adj., com. lunf. Tonto, boludo. (""Si ustedes vieran la cara de siome que tiene el hermano, no lo pueden creer""). || adj. lunf. Dicho de una cosa: pobre, de poco valor o entidad. [Esta es la forma que más se encuentra en Google, sin duda, debido a la nueva acepción de 'tonto'].",,SLANG
smash,"[esmash]. m. En el tenis y otros deportes similares, golpe que se da a la pelota de arriba abajo, por encima de la altura de la cabeza, para lanzarla violentamente contra el campo del rival.",,SLANG
sogán,". m. lunf. Pene. || Ganso, hombre torpe o tardo.",,SLANG
soporte,". m. Telonero, artista que actúa antes de la atracción principal.  sorete, ta. m. lunf. Mojón, porción compacta de excremento que se expele de una vez. || adj., m. y f. lunf. gros. Persona despreciable. || adj. lunf. gros. Dicho de una cosa: de mala calidad. Se usa casi siempre en femenino: “Dejá de comprarte ropa soreta”.","""Fueron soporte de Iggy Pop en el año 87 u 88""",SLANG
sticker,"[estíquer]. m. Pegatina, adhesivo pequeño que lleva impresa propaganda política, comercial, etc.",,SLANG
strapless,"[estraples o straples]. adj., m. Prenda de vestir femenina que carece de breteles y deja los hombros al descubierto, y se ajusta elásticamente debajo de las axilas.",,SLANG
stripper,"[estríper]. com. Persona que realiza stripteases, espectáculos en los que se desnuda total o parcialmente de una manera provocativa.",,SLANG
stud,[estud]. m. Caballeriza de caballos de carrera.,,SLANG
submarino,". m. Vaso de leche caliente en el que se introduce una tableta de chocolate. || Forma de tortura que consiste en sostener durante un tiempo la cabeza de la víctima en un recipiente con agua, de modo que no pueda respirar. (""El mismo submarino que usaban los milicos acá lo usan los yanquis en Iraq. ¡Qué casualidad!""). || Submarino seco. loc. s. m. Forma de tortura que consiste en sofocar temporalmente a la víctima cubriéndole la cabeza con una bolsa que se ajusta al cuello, de modo que no pueda respirar.",,SLANG
sunga,". f. Traje de baño para hombres, muy pequeño y ajustado.",,SLANG
suplantar,". tr. Reemplazar, sustituir. ['Ocupar con malas artes el lugar de alguien, defraudándole el derecho, empleo o favor que disfrutaba' es una de las dos definiciones que da el DRAE].",,SLANG
sushi,". m. Comida originaria de Japón a base de arroz cocido con vinagre, sal y azúcar, y pescado crudo, que se acompaña con hortalizas y condimentos.",,SLANG
swinger,"[suínguer]. adj., com. Persona o pareja que practica el intercambio de parejas.",,SLANG
tabla,. f. lunf. Mujer cuyas tetas son muy pequeñas.,"""Me encantan las gatitas de veintipico, petisas, delgadas y bonitas. Se entiende que... no enanas ni tablas""",SLANG
tacataca,". adv. m. lunf. Al contado, con dinero contante. [El DRAE la como coloquialismo uruguayo. En la Argentina suele escribírsela en dos palabras, taca taca].",,SLANG
tachero,". m. lunf. En los hipódromos, cronometrador. [El DIHA registra el significado de 'taxista'].",,SLANG
tacho,". m. lunf. Reloj. || Taxi boy, prostituto, generalmente homosexual. || m. lunf. gros. Culo, conjunto de las nalgas. || Mandar a alguien al tacho. fr. lunf. Arruinarlo. [El DIHA da 'recipiente para calentar agua y para otros usos culinarios' (registrado por el DRAE en la Argentina, Chile, México y Uruguay); 'vasija de metal, de fondo redondeado, con asas, parecida a la paila' (empleada, según el DRAE, en la Argentina, Chile, Paraguay y Uruguay); 'por ext., cualquier recipiente de latón, hojalata, plástico, etc.' (usada en la Argentina, Chile y Uruguay, según el DRAE); 'tacho de la basura, recipiente para echar desperdicios' (con uso registrado por el DRAE en Bolivia, Colombia, Ecuador, Perú y Uruguay) y 'taxi', significado que no ofrece el Diccionario de la lengua. La frase irse al tacho es registrada por el DIHA como 'derrumbarse, fracasar una persona o un negocio', acepción similar a la que da el DRAE con marca de uso en la Argentina, Bolivia, Paraguay y Uruguay, y como 'morirse', cuyo uso señala el DRAE sólo en Bolivia y Uruguay].",,SLANG
tackle,". m. Placaje, acción y efecto de detener a una persona sujetándola con las manos.",,SLANG
tacklear,". tr., intr. Hacer un tackle.",,SLANG
talle,". m. Talla, medida convencional usada en la fabricación y venta de prendas de vestir.","""Acá los talles son cada vez más chicos""",SLANG
tandilense,". adj., com. Natural de la ciudad de Tandil, o del partido homónimo, en la provincia de Buenos Aires. || adj. Relacionado con ese partido o con esa ciudad.",,SLANG
